name,displayName,shortDisplayName,description,abbreviation,value,displayValue,perGameValue,perGameDisplayValue,rank,rankDisplayValue,categories,team_id,join_col,document_id,ref,season_ref,team_ref,splits_id,splits_name,splits_abbreviation,splits_type,season_type_ref
avg48ThreePointFieldGoalsMade,3-Point Fieldgoals Made Per 48,3PM/48,The average per number of 3-Pointers made per 48 minutes.,3PM/48,0,0.0,,,,,Offensive,3,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48ThreePointFieldGoalsAttempted,3-Point Fieldgoals Attempted Per 48,3PA/48,The average number of 3-pointers attempted per 48 minutes.,3PA/48,0,0.0,,,,,Offensive,3,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48FreeThrowsMade,Freethrows Made Per 48,FTM/48,The average number of Free Throws made per 48 minutes.,FTM/48,0,0.0,,,,,Offensive,3,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48FreeThrowsAttempted,Freethrows Attempted Per 48,FTA/48,The average number of free throws attempted per 48 minutes.,FTA/48,0,0.0,,,,,Offensive,3,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48Points,Points Scored Per 48,PTS/48,The average number of points scored per 48 minutes.,PTS,0,0.0,,,,,Offensive,3,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48OffensiveRebounds,Offensive Rebounds Per 48,OREB/48,The average number of offenseive rebounds per 48 minutes.,OR,0,0.0,,,,,Offensive,3,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48Assists,Assists Per 48,AST/48,The average number of assists per 48 minutes.,AST,0,0.0,,,,,Offensive,3,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48Turnovers,Turnovers,TO/48,The average number of turnovers per 48 minutes.,TO,0,0.0,,,,,Offensive,3,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
blocks,Blocks,BLK,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",BLK,173,173,4,4,5,5th,Defensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
defensiveRebounds,Defensive Rebounds,DREB,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,DR,1071,1071,26,26,5,5th,Defensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
steals,Steals,STL,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,STL,235,235,5,5,12,12th,Defensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgDefensiveRebounds,Defensive Rebounds Per Game,DRPG,The average defensive rebounds per game.,DR,26.775,26.8,,,,,Defensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgBlocks,Blocks Per Game,BPG,The average blocks per game.,BLK,4.325,4.3,,,,,Defensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgSteals,Steals Per Game,SPG,The average steals per game.,STL,5.875,5.9,,,,,Defensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48DefensiveRebounds,Defensive Rebounds Per 48,DREB/48,The average number of defensive rebounds per 48 minutes.,DR,0,0.0,,,,,Defensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48Blocks,Blocks Per 48,BLK/48,The average number of blocks per 48 minutes.,BLK,0,0.0,,,,,Defensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48Steals,Steals Per 48,STL/48,The average number of steals per 48 minutes.,STL,0,0.0,,,,,Defensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
disqualifications,Disqualifications,DQ,The number of times a player reached the foul limit.,DQ,2,2,,,3,Tied-3rd,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
flagrantFouls,Flagrant Fouls,FLAG,The number of fouls that the officials thought were unnecessary or excessive.,FLAG,2,2,,,7,7th,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
fouls,Fouls,PF,The number of times a player had illegal contact with the opponent.,PF,726,726,18,18,4,4th,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
ejections,Ejections,EJECT,The number of times a player or coach is removed from the game as a result of a serious offense.,EJECT,0,0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
technicalFouls,Technical Fouls,TECH,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,TECH,0,0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
rebounds,Rebounds,REB,The total number of rebounds (offensive and defensive).,REB,1402,1402,34,34,12,12th,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgMinutes,Minutes Per Game,MPG,The average number of minutes per game.,MIN,0,0.0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
NBARating,Rating,Rating,"Custom formula to rate the performance of a player based on points, assists, steals, blocks, turnovers, rebounds, three pointers, and free throws",RTG,156.55875,156.6,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
plusMinus,Plus-Minus,+/-,A player's estimated on-court impact on team performance measured in point differential per 100 possessions.,+/-,-1,-1,-1,-1,1,Tied-1st,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
gameDayOfYear,Game Day of Year,DOY,"The day of the season on which this game falls; if it's the 15th day of the regular season in Nov, the game day of year is 15 (ie, game day of year != day of year).",DOY,0,0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgRebounds,Rebounds Per Game,RPG,The average rebounds per game.,REB,35.05,35.1,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgFouls,Fouls Per Game,PFPG,The average fouls committed per game.,PF,18.15,18.2,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgFlagrantFouls,Flagrant Fouls Per Game,FLAGPG,The average number of flagrant fouls per game.,FLAGPG,0.05,0.1,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgTechnicalFouls,Technical Fouls Per Game,TECHPG,The average number of technical fouls per game.,TECHPG,0,0.0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgEjections,Ejections Per Game,EJCTPG,The average ejections per game.,EJCTPG,0,0.0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgDisqualifications,Disqualifications Per Game,DQPG,The average number of disqualifications per game.,DQPG,0.05,0.1,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
assistTurnoverRatio,Assist To Turnover Ratio,AST/TO,The average number of assists a player or team records per turnover,AST/TO,1.4366198,1.4,1.42857146263123,1.429,1,1st,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
stealFoulRatio,Steal To Foul Ratio,STL/PF,The average number of steals a player or team records per foul committed.,STL/PF,0.32369146,0.3,0.277777791023254,0.278,3,3rd,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
blockFoulRatio,Block To Foul Ratio,BLK/PF,The average number of blocks a player or record per foul committed.,BLK/PF,0.23829201,0.2,0.222222223877907,0.222,1,1st,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgTeamRebounds,Team Rebounds Per Game,TREBPG,The average number of rebounds for a team per game.,TREBPG,0,0.0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
totalRebounds,Rebounds,REB,The total number of rebounds for a team or player,REB,1402,1402,34,34,12,12th,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
totalTechnicalFouls,Total Technical Fouls,TECH,The total number of technical fouls for a team or player,TECH,65,65,,,5,Tied-5th,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
teamAssistTurnoverRatio,Assist To Turnover Ratio,AST/TO,The number of assists per turnover for a team,AST/TO,1.5513308,1.6,20,20,1,1st,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
teamRebounds,Team Rebounds,TREB,The total number of rebounds for a team,TREB,0,0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
stealTurnoverRatio,Steal To Turnover Ratio,STL/TO,The number of steals per turnover,STL/TO,0.41373238,0.4,0.357142865657806,0.357,3,3rd,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48Rebounds,Rebounds Per 48 Minutes,REB/48,The average number of rebounds per 48 minutes.,REB,0,0.0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48Fouls,Fouls Per 48 Minutes,PF/48,The average number of fouls committed per 48 minutes.,PF,0,0.0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48FlagrantFouls,Flagrant Fouls Per 48 Minutes,FLAG/48,The average number of flagrant fouls committed per 48 minutes.,FLAG/48,0,0.0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48TechnicalFouls,Technical Fouls Per 48 Minutes,TECH/48,The average number of technical fouls committed per 48 minutes.,TECH/48,0,0.0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
