$ref,id,guid,uid,alternateIds,slug,location,name,abbreviation,displayName,shortDisplayName,color,alternateColor,isActive,isAllStar,logos_href,logos_width,logos_height,logos_alt,logos_rel,logos_lastUpdated,record,athletes,groups,ranks,statistics,leaders,links_language,links_rel,links_href,links_text,links_shortText,links_isExternal,links_isPremium,injuries,notes,awards,franchise,events,transactions,coaches,venue_fullname,venue_state,venue_city
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,clubhouse,https://m.espn.com/wnba/clubhouse?teamId=14,Clubhouse,Clubhouse,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,mobile,https://m.espn.com/wnba/clubhouse?teamId=14,Clubhouse,Clubhouse,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,team,https://m.espn.com/wnba/clubhouse?teamId=14,Clubhouse,Clubhouse,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,roster,https://www.espn.com/wnba/team/roster/_/name/sea/seattle-storm,Roster,Roster,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,desktop,https://www.espn.com/wnba/team/roster/_/name/sea/seattle-storm,Roster,Roster,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,team,https://www.espn.com/wnba/team/roster/_/name/sea/seattle-storm,Roster,Roster,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,stats,https://www.espn.com/wnba/team/stats/_/name/sea/seattle-storm,Statistics,Statistics,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,desktop,https://www.espn.com/wnba/team/stats/_/name/sea/seattle-storm,Statistics,Statistics,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,team,https://www.espn.com/wnba/team/stats/_/name/sea/seattle-storm,Statistics,Statistics,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,schedule,https://www.espn.com/wnba/team/schedule/_/name/sea,Schedule,Schedule,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,desktop,https://www.espn.com/wnba/team/schedule/_/name/sea,Schedule,Schedule,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,team,https://www.espn.com/wnba/team/schedule/_/name/sea,Schedule,Schedule,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,photos,https://www.espn.com/wnba/team/photos/_/name/sea,photos,photos,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,desktop,https://www.espn.com/wnba/team/photos/_/name/sea,photos,photos,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,team,https://www.espn.com/wnba/team/photos/_/name/sea,photos,photos,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14?lang=en&region=us,14,2da9bce5-382a-83d9-132c-b6c59d0e8eb9,s:40~l:59~t:14,2794,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png,500,500,,scoreboard,2021-03-08T15:25Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/14/leaders?lang=en&region=us,en-US,tickets,https://www.vividseats.com/seattle-storm-tickets--sports-wnba/performer/1699?wsUser=717,Tickets,Tickets,TRUE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/14/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/14?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/14/events?lang=en&region=us,,,KeyArena,WA,Seattle
